features,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53
Industrial/11/04/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf.gz,6228,484871,6212,479096,0.00257566,0.012053952,2.21,0.012966086,0.396513523,0.802125929,0,1,1.060484527,0.00127371,0.078277944,0.000321958,0.00128783,0.182359317,0,0.009716216,0.009791357,0.08,0.00127371,0.299402115,2.087E-06,0.002842854,4.925636142,0.274702084,0.288655031,0.004032258,1,1.321704622,3.865E-06,1.987830142,2.087E-06,0.000183679,0.882730201,0.010375791,0.000576649,0.287836042,2.087E-06,0.001266969,0.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/satrace2008/palac-sn7-ipc5-h16.cnf.gz,114548,399368,15536,194132,6.373069001,1.057198195,3.38,0.080028022,0.323203275,0.963848535,0,1,1.929586323,0.000267844,0.917558173,0.000128733,0.002767765,1.888370514,0,0.429115241,0.603645973,0.03,0.000267844,2.958141111,3.6058E-05,0.009508994,4.087737773,0.234051795,0.231172347,0,0.921568627,3.820582962,0.000176254,4.064265244,1.5453E-05,0.009189624,3.314187862,0.668127872,0.000306683,1.766749536,4.1209E-05,0.007206437,0.87,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf.gz,164758,456350,27841,139828,4.917819044,2.263652487,3.6,0.199108905,0.489381606,0.714452315,0,1,1.590199305,0.000124119,0.616901584,7.1837E-05,0.002370605,1.451380675,0,0.233122121,0.736941099,0.02,0.000124119,1.929688894,4.291E-05,0.009089739,2.87366833,0.146450008,0.174174496,0,0.961538462,2.52916518,5.1175E-05,2.111152822,0,0.004691478,2.415276694,0.525467002,0.000129684,1.707449269,3.5758E-05,0.005020454,2.48,-1,0,-1,0,-512,-1,0,-1,0,0,20.24
Industrial/12/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq2.cnf.gz,44095,542253,32773,518020,0.345467305,0.046780047,3.49,0.063265897,0.731362685,0.572373968,0,1,1.13052406,9.5194E-05,1.787296017,6.1026E-05,0.002654624,0.705797696,0,0.879994981,0.922985599,0.09,9.5194E-05,3.950425947,1.3513E-05,0.029247905,4.305028871,0.318480524,0.256308916,0,0.986206897,4.036447806,5.6723E-05,3.351453042,3.861E-06,0.014889387,4.013120088,0.91183159,0.000174403,2.840944014,9.652E-06,0.030830856,3.63,-1,0,-1,0,-512,-1,0,-1,0,0,27.14
Industrial/12/SATCompetition2011/application/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/satrace2008/narain-vpn-clauses-10.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/09/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf.gz,3582,395999,2337,394633,0.532734275,0.003461444,4.48,0.005921958,0.436520565,0.553550027,0,1,0.559277496,0.001873909,1.447388123,0.000855798,0.02182285,0.34376242,0,0.013964874,0.944799345,0.07,0.001873909,1.137927686,1.7738E-05,0.007264978,3.946290352,0.243736552,0.313202411,0,0.905325444,2.402447346,0.001206861,0.870356725,1.5204E-05,0.003676834,3.856667725,0.944799345,0.000917896,1.051341998,1.5204E-05,0.003109218,0.24,0,0,0,0,-512,0,0,0,0,0,64.97
Industrial/09/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf.gz,27495,102011,13380,73800,1.054932735,0.382262873,0.63,0.181300813,0.333985374,0.799241851,0,1,1.497071032,0.000235916,0.319755628,0.000149477,0.000896861,1.328374879,0,0.282831978,0.665542005,0.01,0.000235916,4.872864971,2.71E-05,0.103875339,2.656072561,0.109623241,0.132307429,0,1,2.385571081,0.000134974,7.436992181,0,0.091151762,2.430113913,0.612140921,0.000129968,5.348441523,2.71E-05,0.059566396,0.58,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/11/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf.gz,181484,890298,87587,676058,1.072042655,0.316895888,4.2,0.129555452,0.268725696,1.318199829,0,1,1.583810995,3.6162E-05,0.796575101,2.2834E-05,0.000216927,1.341753569,0,0.620378725,0.790405557,0.11,3.6162E-05,0.959545579,1.0354E-05,0.000322458,3.47814874,0.232385788,0.205355932,0,0.906976744,3.439605486,2.0733E-05,1.014895733,1.479E-06,0.000170104,3.223241858,0.707828322,3.6795E-05,0.748842126,5.917E-06,0.000244062,24.34,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/satrace2010/mixed/anbulagan/dated-5-15-u.cnf.gz,151952,697321,46737,274294,2.251214241,1.542239349,3.38,0.170390165,0.362456681,1.041015977,0,1,1.359289759,5.6714E-05,0.425990116,4.2793E-05,0.000256756,1.011073777,0,0.593855498,0.903056574,0.05,5.6714E-05,0.493078331,2.1874E-05,0.000142183,2.77919797,0.245852934,0.157778187,0,0.789473684,3.108603359,3.5402E-05,0.483851376,1.0937E-05,9.8435E-05,2.538746745,0.749137786,5.7318E-05,0.490027886,1.4583E-05,0.000145829,6.94,8.0945E-05,0.607534992,1.0937E-05,0.000273429,3.556314114,0.148896067,0.656085298,0.029122807,0.611111111,3.216025473,8.92
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray08_32.cnf.gz,17818,52685,8978,40130,0.984629093,0.312858211,0.32,0.223722901,0.361928699,0.905643156,0,1,1.34579171,0.000332909,0.319242201,0.000222767,0.003007351,1.114574889,0,0.340368801,0.684724645,0.01,0.000332909,0.165238864,0.000199352,0.001594817,1.750590754,0.061206791,0.064680786,0,0.777777778,1.687430458,0.0001254,0.263387808,4.9838E-05,0.000946923,1.403854881,0.488562173,0.000241557,0.267242384,0.000124595,0.001694493,0.26,0.000395873,0.319394216,0.000124595,0.003563419,2.684312519,0.15230871,0.277074071,0.031371406,0.514285714,2.487918713,0.66
Industrial/09/APPLICATION/SAT_RACE06/velev-live-uns-2.0-ebuf.cnf.gz,14628,161477,11514,154193,0.270453361,0.047239499,1.11,0.074672651,0.568858237,0.79022792,0,1,1.500172516,0.000267297,1.188702616,0.000173702,0.00764287,1.042312138,0,0.767116536,0.881071125,0.03,0.000267297,2.804586154,4.5398E-05,0.01566219,4.000014628,0.323915676,0.214988924,0,1,4.034521343,0.000161989,2.522891373,0,0.009040618,3.755049368,0.874741396,0.000411676,1.72128339,3.2427E-05,0.013003184,0.46,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/11/07/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz,165064,686589,76755,492233,1.15053091,0.39484553,3.27,0.155932252,0.363312668,1.030732027,0,1,1.79603594,4.2419E-05,0.619102966,2.6057E-05,0.000234512,1.500773932,0,0.511786085,0.726198772,0.08,4.2419E-05,1.311069176,1.4221E-05,0.000688698,3.195618044,0.209321409,0.16353573,0,0.911111111,3.247723451,2.0214E-05,1.189467617,2.032E-06,0.000335207,2.820263266,0.602996955,4.353E-05,0.933890189,8.126E-06,0.000475385,18.74,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/satrace2010/hardware-verification/velev/12pipe_q0_k.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf.gz,8567,28936,4492,21386,0.907168299,0.353034696,0.18,0.210043954,0.339722815,0.639174527,0,1,1.197706765,0.00070233,0.249749903,0.000445236,0.002448798,1.076451359,0,0.200411484,0.659543627,0,0.00070233,0.827089076,0.000327317,0.012999158,2.052413524,0.045847314,0.05968627,0,0.555555556,1.370894771,0.000401578,1.419732922,9.3519E-05,0.012625082,1.66775819,0.612830824,0.000350509,1.658265782,0.000187038,0.01285888,0.07,0.00159063,1.187753306,0.000280557,0.013279716,3.192837662,0.32300047,0.439019588,0.007017544,0.623188406,3.170895903,2.02
Industrial/11/11/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf.gz,48639,162901,19145,106127,1.540558893,0.534962828,0.96,0.180397071,0.425851588,0.676731497,0,1,1.520838493,0.000193473,0.714356823,0.000104466,0.002037085,1.342710024,0,0.12278685,0.7214281,0.02,0.000193473,2.098693111,5.6536E-05,0.003910409,2.399639662,0.203534333,0.244791386,0,0.912087912,2.237679094,6.6961E-05,2.355924523,9.423E-06,0.001394556,2.290397897,0.38052522,0.00021195,1.828291414,5.6536E-05,0.00518247,1.19,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SATCompetition2011/application/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf.gz,17064,545612,14409,536137,0.184259838,0.017672722,5.3,0.026875593,0.487680076,0.977687158,0,1,1.146064211,0.000209371,2.269879199,0.000138802,0.012978,0.655033119,0,0.855236628,0.957589198,0.1,0.000209371,3.289006677,1.3056E-05,0.014815243,4.854782725,0.51259583,0.298763373,0,0.978723404,4.321934967,9.9347E-05,2.876741859,1.865E-06,0.007401093,4.560499181,0.685768749,0.000309992,2.221671633,1.3056E-05,0.01119863,1.19,-1,0,-1,0,-512,-1,0,-1,0,0,22.05
Industrial/12/SATCompetition2011/application/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf.gz,9540,61421,9533,61414,0.000734291,0.000113981,0.19,0.155225193,0.463224746,0.742492174,0,1,1.505830713,0.000355785,0.39951074,0.000209798,0.007028218,1.059125051,0,0.22978474,0.693229557,0.01,0.000355785,0.905243651,0.000162829,0.005210538,2.500494812,0.114873632,0.083087109,0,0.666666667,2.615662008,0.00013885,0.835491668,1.6283E-05,0.002198196,2.458350955,0.461783958,0.000187729,0.75140741,9.7698E-05,0.001579444,0.33,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/09/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf.gz,312628,905106,0,0,-512,-512,10.07,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512
Industrial/09/APPLICATION/SAT_RACE06/manol-pipe-c6nidw_i.cnf.gz,95863,283363,16544,123377,4.794426983,1.296724673,1.48,0.134093064,0.375533716,0.707754993,0,1,1.79150232,0.000235439,0.392645389,0.00012089,0.001994681,1.638521939,0,0.126976665,0.46965804,0.02,0.000235439,1.335853625,5.6737E-05,0.006719243,3.140760175,0.175690106,0.154808242,0,0.965811966,2.940510218,8.3302E-05,1.594756108,0,0.002690939,2.647850952,0.458326917,0.000191187,1.295632565,4.0526E-05,0.007002926,0.9,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/11/11/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf.gz,8080,96704,7616,95280,0.06092437,0.014945424,0.32,0.07993283,0.353540442,0.722472629,0,1,2.174866166,0.000737268,0.264195155,0.000262605,0.00105042,1.619265132,0,0.014777498,0.165239295,0.01,0.000737268,0.8739735,0.000104954,0.001878673,2.825826579,0.010248019,0.01859899,0,0.101694915,1.025635293,7.1525E-05,0.776277334,2.0991E-05,0.000220403,2.416531908,0.121725441,0.000133838,0.610045041,5.2477E-05,0.000325357,0.22,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf.gz,31942,96138,14277,59390,1.237304756,0.618757367,0.92,0.240394006,0.193836226,1.530366056,0,1,1.144194966,0.000209036,1.080121452,0.000140085,0.00231141,0.990590577,0,0.655076612,0.939316383,0.01,0.000209036,0.798494525,0.000117865,0.001869002,2.463501537,0.182857951,0.152743636,0,0.777777778,2.367386354,0.000142258,0.932952556,5.0514E-05,0.001464893,1.877856297,0.889004883,0.000386548,0.759579808,6.7351E-05,0.002054218,0.66,0.000423521,0.909945804,8.4189E-05,0.003519111,3.780637448,0.172699894,0.46564735,0.019304639,0.527777778,3.236857388,3.59
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/aprove09/AProVE09-06.cnf.gz,77262,263137,37512,193019,1.059660909,0.363269937,1.67,0.194343562,0.357213813,0.561610055,0,1,1.156535958,8.6607E-05,0.269979076,5.3316E-05,0.000586479,1.059986487,0,0.16381807,0.610634186,0.04,8.6607E-05,1.080179426,3.6266E-05,0.003274289,1.973237198,0.044148703,0.064348409,0,0.739130435,1.301991915,4.8804E-05,1.853210885,5.181E-06,0.00309296,1.650839027,0.600122268,4.3628E-05,2.19932433,2.0723E-05,0.003269108,4.46,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/09/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-01.cnf.gz,7502,28770,2673,15594,1.806584362,0.844940362,0.13,0.171412082,0.377154174,0.68619149,0,1,1.647668278,0.001317427,0.642537701,0.000748223,0.04788627,1.453660027,0,0.196165192,0.565730409,0.01,0.001317427,0.884603825,0.000448891,0.014877517,3.259223678,0.119725023,0.155291426,0,0.833333333,2.746317398,0.000583383,0.833894303,6.4127E-05,0.007567013,2.646058631,0.508977812,0.001169308,1.538285828,0.000256509,0.010837502,0.02,0.00332019,0.822246727,0.000384763,0.041297935,4.712279113,0.211694615,0.42750109,0.011269429,0.61038961,3.570699427,3.11
Industrial/11/11/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf.gz,73074,245746,29052,161055,1.515282941,0.525851417,1.47,0.180385583,0.419398502,0.677730797,0,1,1.516172895,0.000128039,0.725529483,6.8842E-05,0.001514526,1.33010795,0,0.115544379,0.720219801,0.04,0.000128039,2.347275819,3.7254E-05,0.003197665,2.330693444,0.208728442,0.24631002,0,0.888888889,2.179223485,4.3901E-05,2.653940001,6.209E-06,0.001136258,2.253093452,0.381565304,0.000141755,2.009297271,3.7254E-05,0.00422216,2.71,-1,0,-1,0,-512,-1,0,-1,0,0,20.07
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf.gz,163388,832285,86402,556496,0.891021041,0.49558128,4.39,0.155260775,0.40852952,0.925315446,0,1,1.426317075,3.2287E-05,0.450938225,2.3148E-05,0.000115738,1.085708987,0,0.553860225,0.858608148,0.09,3.2287E-05,0.71181712,1.2579E-05,0.00012399,2.956111276,0.227442547,0.146793847,0,0.8,2.832856206,1.8165E-05,0.837337043,5.391E-06,8.266E-05,2.654216991,0.707640306,3.5588E-05,0.635000072,8.985E-06,0.000134772,23.67,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf.gz,200003,1019221,102501,667154,0.951229744,0.527714741,5.2,0.15363919,0.409499037,0.920769164,0,1,1.423081413,2.7111E-05,0.440736044,1.9512E-05,9.756E-05,1.083214714,0,0.549660198,0.863024129,0.1,2.7111E-05,0.711710348,1.0492E-05,0.000101925,3.000460273,0.229293059,0.147811494,0,0.8,2.896474982,1.5281E-05,0.842726504,4.497E-06,6.895E-05,2.669966707,0.705202997,2.9667E-05,0.632541834,7.495E-06,0.000115416,33.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
Industrial/09/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf.gz,3504,22229,3491,22219,0.003723861,0.000450065,0.07,0.157117782,0.494839839,0.733437839,0,1,1.278138433,0.000971695,0.354820118,0.000572902,0.00658837,1.066382903,0,0.229803321,0.69179531,0,0.000971695,2.509817131,0.000450065,0.039785769,1.940035499,0.158783755,0.071384228,0,0.666666667,2.058812577,0.000237332,2.371396509,4.5007E-05,0.009541384,1.455483793,0.250461317,0.000538144,1.542521401,0.000270039,0.012376795,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/satrace2010/software-verification/post/zfcp-2.8-u2-nh.cnf.gz,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf.gz,24415,711050,21173,700461,0.153119539,0.015117187,2.8,0.030227236,0.759712295,0.508317959,0,1,1.046944047,0.000144223,2.06922144,9.446E-05,0.007556794,0.700109876,0,0.838483513,0.955861925,0.1,0.000144223,2.810817761,9.993E-06,0.016002318,4.861573812,0.4721462,0.27223759,0,0.971631206,4.253334858,9.5748E-05,2.258050353,2.855E-06,0.007466511,4.717172914,0.954959662,0.000227888,2.116433041,9.993E-06,0.012364714,1.71,-1,0,-1,0,-512,-1,0,-1,0,0,20.2
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf.gz,98935,296405,32667,167814,2.028591545,0.766270991,1.63,0.194661947,0.49642746,0.746930031,0,1,1.582012841,9.6656E-05,0.338572047,6.1224E-05,0.001377537,1.355437728,0,0.285876029,0.713093067,0.03,9.6656E-05,0.915742306,4.1713E-05,0.001060698,3.081932926,0.145767126,0.107426308,0,0.6,2.990953404,3.8525E-05,0.909269968,5.959E-06,0.000381375,2.297524422,0.497175444,9.207E-05,0.897532151,2.3836E-05,0.001024944,3.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf.gz,374228,1603007,243534,1168572,0.536656073,0.371765711,8.28,0.208403077,0.33019399,1.113684677,0,1,1.352045407,1.0916E-05,0.437169658,8.212E-06,4.1062E-05,1.017225922,0,0.609363394,0.887212769,0.2,1.0916E-05,0.792663862,5.99E-06,5.9046E-05,2.37770471,0.138829142,0.158477114,0,0.75,2.320706344,6.787E-06,0.806477649,2.567E-06,4.022E-05,2.134316592,0.7527555,1.0962E-05,0.865235113,4.279E-06,6.4181E-05,187.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.1
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf.gz,31238,93878,13332,55408,1.343084308,0.694304072,0.89,0.240615074,0.187789468,1.557169964,0,1,1.127129813,0.000223049,1.079279306,0.000150015,0.002475248,0.979022005,0,0.66355039,0.940044759,0.01,0.000223049,0.804470651,0.000126336,0.001913081,2.461755403,0.182349366,0.151978552,0,0.777777778,2.359239979,0.000153435,0.946816103,5.4144E-05,0.001606266,1.874574204,0.896531187,0.000417997,0.75665015,7.2192E-05,0.002219896,0.58,0.000453394,0.909499573,9.024E-05,0.003826162,3.796541353,0.171414567,0.469340411,0.018578107,0.607142857,3.221991622,3.33
Industrial/09/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf.gz,270963,1601376,5958,261620,44.478851964,5.120999924,34.61,0.022773488,0.316571964,0.74369967,0,1,1.994741142,0.001178414,0.346318312,0.000335683,0.043303122,1.112791552,0,0.015813011,0.060683434,0.05,0.001178414,2.423949183,2.6756E-05,0.020778228,3.497231745,0.074142053,0.081044752,0,0.976923077,2.261069985,5.5308E-05,1.945510761,0,0.000986163,2.787768974,0.06667686,0.000343999,2.263264143,1.5289E-05,0.004934638,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/11/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf.gz,88289,4187694,77804,4155136,0.134761709,0.007835604,23.86,0.018724778,0.807309346,0.45259807,0,1,0.854050368,3.8152E-05,2.857696447,2.5706E-05,0.004369955,0.515001551,0,0.892821318,0.971596598,0.63,3.8152E-05,4.20531447,1.685E-06,0.011349809,5.163168416,0.548925493,0.283221093,0,0.986885246,4.210310108,2.5982E-05,3.476261584,4.81E-07,0.005498737,5.052177748,0.971305632,6.2811E-05,2.848155519,1.685E-06,0.007576647,22.29,-1,0,-1,0,-512,-1,0,-1,0,0,33.81
Industrial/11/03/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf.gz,985042,3113540,250821,1381688,2.927270843,1.253432034,27.67,0.1815323,0.476260858,0.717507485,0,1,1.377808762,1.3119E-05,1.178886625,7.974E-06,0.002380183,1.110259834,0,0.178586627,0.830707801,0.4,1.3119E-05,1.274236183,4.343E-06,0.000227982,2.934482422,0.163591111,0.163512212,0,0.895833333,2.514524632,5.664E-06,1.400710816,0,0.00012159,2.80250636,0.500340164,2.4416E-05,1.449526929,2.895E-06,0.000497942,199.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.1
Industrial/12/SATCompetition2011/application/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/09/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf.gz,8503,25116,1872,10749,3.542200855,1.33658945,0.14,0.174155735,0.445191761,0.854762358,0,1,1.856262376,0.0018342,0.551651996,0.001068376,0.012820513,1.613127811,0,0.413805935,0.644804168,0,0.0018342,0.923275869,0.000558191,0.012745372,2.57221482,0.135878891,0.105358997,0,0.666666667,2.599915551,0.000657237,1.087941902,0.000186064,0.005209787,1.81413265,0.530467951,0.002225113,0.724369489,0.000558191,0.007256489,0.01,0.005131114,0.583286406,0.000651223,0.019908829,4.230078219,0.185991621,0.341910496,0.04984087,0.419047619,3.158815616,2.05
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf.gz,249618,5949456,238057,5923540,0.048563999,0.004375087,159.28,0.0401883,0.517852166,0.959667257,0,1,0.800452994,1.0455E-05,13.26627539,8.401E-06,0.015651714,0.122215189,0,0.98424405,0.985324823,0.97,1.0455E-05,2.18013819,8.44E-07,0.0006356,3.714893411,0.552393035,0.320001052,0,0.992217899,3.079046286,8.269E-06,2.523479093,0,0.000634249,3.503591945,0.984246076,0.000216505,1.080554307,6.75E-07,0.000707178,215.49,-1,0,-1,0,-512,-1,0,-1,0,0,20.41
Industrial/12/satrace2008/velev-vliw-uns-2.0-iq1.cnf.gz,24604,261473,16889,244145,0.456806205,0.070974216,1.74,0.069176104,0.72085116,0.58629668,0,1,1.157789551,0.000187501,1.683229541,0.00011842,0.00432234,0.749443587,0,0.869409572,0.916819923,0.03,0.000187501,3.211262567,2.8671E-05,0.034540949,4.283520711,0.291209225,0.249192512,0,0.986135182,3.98847555,0.000109066,2.676595165,4.096E-06,0.01794835,3.952177951,0.90277499,0.000345966,2.418458929,2.048E-05,0.039189826,1.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.22
Industrial/12/satrace2008/simon-s02-f2clk-50.cnf.gz,34678,101319,6628,36674,4.232045866,1.762692916,0.55,0.180727491,0.468054571,0.732899693,0,1,1.467487389,0.000483731,0.293704752,0.00030175,0.002112251,1.170857848,0,0.166657578,0.733925942,0,0.000483731,0.701921219,0.000190871,0.007689371,3.1652901,0.119477763,0.12003278,0,0.985815603,2.962825201,0.000214547,0.769914587,0,0.001881442,2.619449552,0.485548345,0.000371473,0.751006431,0.000109069,0.007989311,0.16,0.000959935,0.565168575,0.000136336,0.008125648,4.209990544,0.17670516,0.602654589,0.024945534,0.571428571,3.574950113,3.33
Industrial/09/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf.gz,7000,67586,5106,63162,0.370936154,0.070042114,0.38,0.080839745,0.546137397,0.822093593,0,1,1.595263264,0.000633581,1.11130351,0.000391696,0.009204857,1.149665867,0,0.742630062,0.841012001,0.01,0.000633581,2.202689913,0.000110826,0.022165226,3.950113075,0.344581398,0.222235544,0,0.884057971,4.008401955,0.000340339,1.808195606,3.1665E-05,0.010196004,3.593342312,0.823232323,0.000856284,1.591252931,7.9162E-05,0.01985371,0.11,-1,0,-1,0,-512,-1,0,-1,0,0,20.42
Industrial/12/satrace2008/post-c32s-gcdm16-22.cnf.gz,129652,386749,14271,98894,8.084997547,2.910742816,2.66,0.144306025,0.396352933,0.589490362,0,1,1.549894444,0.000262274,0.545288577,0.000140144,0.004554691,1.199209845,0,0.074190547,0.543349445,0.02,0.000262274,1.272793074,7.0783E-05,0.00220438,2.69405517,0.060983727,0.105185045,0,0.940298507,1.645494142,8.2835E-05,1.007332267,3.0336E-05,0.000819059,1.901875881,0.397627763,0.000172789,1.270489752,4.0447E-05,0.00137521,0.67,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
